,Vs_min,Vs_mean,Vs_max,Vs_std
583,1141.3875,2709.4973,4500.0,491.7183
584,1071.4286,2491.4893,4500.0,510.259
585,1078.4792,2150.313,4087.6248,513.54504
586,1376.8765,3069.7869,4500.0,701.96063
587,1596.7179,2498.7573,4206.4536,438.09518
588,1511.7439,2472.0603,4500.0,457.77975
589,1586.6265,2713.4202,4500.0,455.39954
590,1459.506,3018.3838,4500.0,468.07074
591,1115.559,2684.9104,4500.0,475.15146
592,1071.4286,2622.3647,4500.0,692.43677
593,1848.9552,2377.6567,3667.567,258.7015
594,1212.2623,2973.2236,4500.0,496.2873
595,1610.3022,2615.4739,4219.592,338.31287
596,1966.5306,2820.2612,4086.7212,304.2363
597,1339.659,2350.6462,3908.1348,324.5715
598,1071.4286,2458.0273,4500.0,740.94415
599,1098.7144,2571.6836,4500.0,442.28186
600,1071.4286,2376.9443,4500.0,538.25946
601,1212.9382,2665.8835,4500.0,492.02975
602,1675.9902,2327.6924,4133.808,479.84256
603,1281.0586,2790.7664,4500.0,412.46533
604,1071.4286,2468.9263,4480.298,453.94424
605,1287.3689,2838.926,4500.0,505.93817
606,1357.9099,2845.8752,4500.0,531.52576
607,1474.3982,1996.9205,3690.415,299.60242
608,1174.049,2822.629,4500.0,541.82166
609,1071.4286,2428.3796,4289.6304,454.99277
610,1327.2657,2583.2205,4500.0,472.278
611,1071.4286,2586.177,4500.0,493.3456
612,1071.4286,2385.9338,4500.0,556.5792
613,1071.4286,2662.543,4380.334,517.702
614,1280.1404,2504.6777,4500.0,451.21945
615,1071.4286,2155.2112,4500.0,541.36865
616,1071.4286,2264.8235,4500.0,522.8958
617,1360.9531,2702.7087,4324.1475,531.53424
618,1071.4286,2205.5078,3751.3662,397.54935
619,1385.0406,2723.4956,4500.0,453.72943
620,1071.4286,2409.143,4500.0,684.5541
621,1312.9338,2275.8577,4500.0,525.37415
622,1131.7172,2523.75,4413.3364,449.55182
623,1761.6753,2766.8518,4500.0,410.18967
624,1115.3331,2461.867,4500.0,478.8261
625,1627.6554,2861.4219,4500.0,417.03613
626,1447.3657,2562.5432,4500.0,561.84955
627,1118.0669,2630.9495,4500.0,593.88556
628,1784.9529,2595.2432,3877.7869,466.1809
629,1071.4286,2506.516,4500.0,514.0691
630,2174.3264,2584.977,3778.53,227.69882
631,1071.4286,2313.8516,4156.8276,545.7971
632,1608.9673,2858.6965,4500.0,465.5535
633,1444.6786,2647.8462,4305.6074,432.71622
634,1707.9321,2547.2053,4076.7373,307.3623
635,1427.9832,2665.4172,4500.0,518.28326
636,1456.5255,2442.5454,3903.0637,368.3917
637,1317.2539,2301.8982,3709.8127,342.55533
638,1461.4093,2482.8542,4311.1606,373.20758
639,1229.3561,2788.7122,4500.0,513.03503
640,1513.3411,2185.3286,3710.466,290.77963
641,1325.7449,2923.4172,4500.0,687.53107
642,1368.0022,2765.4849,4437.0254,465.2839
643,1465.0701,2565.895,4500.0,501.20624
644,1071.4286,2310.47,4057.456,457.39505
645,1405.5332,3029.5918,4500.0,682.28357
646,1071.4286,2434.9814,4500.0,628.57263
647,1071.4286,2618.2673,4500.0,436.82083
648,1667.0348,2799.753,4500.0,388.66867
649,1641.2626,2598.0383,4500.0,408.33514
650,1071.4286,2719.7998,4500.0,539.66284
651,1194.7712,2500.3997,4500.0,387.9655
652,1287.1215,3107.2842,4500.0,633.0641
653,1071.4286,2452.429,4500.0,499.69788
654,1071.4286,2324.471,4500.0,538.31775
655,1072.3749,2557.1614,4500.0,576.4973
656,1071.4286,2433.7522,4500.0,659.60657
657,1167.5583,2537.784,4500.0,600.3348
658,1327.897,2675.3325,4500.0,412.21817
659,1071.4286,2093.4226,4500.0,700.8551
660,1071.4286,2437.0002,3834.941,395.59937
661,1071.4286,1967.4839,4170.7344,373.4225
662,1480.9976,2785.7446,4500.0,515.5836
663,1071.4286,2589.3992,4500.0,499.27725
664,1071.4286,2331.3599,4160.9185,522.53156
665,1318.6669,2527.1084,4190.637,392.13812
666,1348.8895,2585.1248,4500.0,396.5866
667,1126.6957,2493.9653,4500.0,480.4991
668,1113.6917,2376.3083,4398.834,446.83102
669,1071.4286,2351.0493,4500.0,472.52225
670,1087.8591,2269.1438,4112.9746,389.35565
671,1242.6426,2519.794,4500.0,511.99902
672,1586.3022,2588.5596,4500.0,501.04837
673,1169.7819,2585.9856,3880.9604,514.5305
674,1269.9677,2288.5505,4500.0,457.34946
675,1071.4286,2451.7317,4336.676,514.06433
676,1071.4286,2171.0896,4500.0,402.43497
677,1100.5756,2546.1743,4500.0,611.79694
678,1653.4867,2451.0784,4220.5903,393.6185
679,1357.2262,2537.3853,4500.0,513.6783
680,1463.1562,2982.5002,4500.0,554.9207
681,1134.3242,2485.2896,4186.387,397.43054
682,1156.9786,2531.5479,3953.0266,345.39102
683,1083.9706,2572.5464,4500.0,632.3602
684,1149.9012,2763.6265,4500.0,527.4124
685,1328.981,2740.3877,4500.0,436.65
686,1071.4286,2210.0237,4500.0,443.53082
687,1071.4286,2384.023,4500.0,540.43915
688,1496.9932,2570.486,4500.0,505.67252
689,1071.4286,2572.3203,4500.0,459.2753
690,1581.7109,2817.4312,4500.0,401.08875
691,1287.5294,2908.074,4433.195,494.4109
692,1265.4308,1902.618,3434.625,309.67972
693,1071.4286,2498.8428,4500.0,440.46442
694,1071.4286,2488.9724,4500.0,572.521
695,1663.0961,2634.3962,4500.0,425.67795
696,1071.4286,2449.7097,4500.0,528.5052
697,1254.4951,2550.3525,4500.0,537.36816
698,1071.4286,2174.704,4046.562,410.66318
699,1263.0901,2709.0918,4500.0,536.9625
700,1071.4286,2640.478,4500.0,557.57404
701,1159.2516,2500.365,4500.0,591.6227
702,1071.4286,2106.3591,4003.2837,456.1354
703,1607.3838,2993.4404,4450.3296,375.3586
704,1071.4286,2373.939,4198.946,388.85974
705,1071.4286,2083.0225,4500.0,410.87357
706,1275.7377,2789.7756,4500.0,602.5622
707,1795.3832,2792.7822,3919.282,292.9782
708,1071.4286,2300.5247,4500.0,508.0409
709,1592.0474,2689.0835,4464.368,436.10135
710,1071.4286,2205.6506,4500.0,432.97894
711,1071.4286,2294.6882,4500.0,781.9626
712,1071.4286,2747.5752,4500.0,545.06537
713,1107.4286,2185.9783,4222.75,461.63257
714,1532.2115,2888.7253,4300.954,445.95163
715,1082.3663,2212.9758,4500.0,444.11368
716,1295.3146,2517.7732,4423.193,539.15314
717,1424.8752,2606.3267,4206.708,482.2983
718,1293.5118,2624.8223,4500.0,413.5725
719,1071.4286,2171.2378,4391.118,398.4397
720,1444.6888,2376.9397,4476.368,413.33167
721,1206.0165,2934.0168,4500.0,619.2028
722,1071.4286,2492.4404,4371.4126,571.1822
723,1176.6564,2356.6758,4500.0,502.93146
724,1156.66,2566.9094,4500.0,497.76245
725,1191.0294,2463.0747,4259.9595,433.06824
726,1071.4286,2427.7246,4500.0,465.8488
727,1071.4286,2348.0925,4500.0,514.4243
728,1187.7175,2562.5762,4500.0,567.8223
729,1504.3341,2980.345,4500.0,508.6681
730,1240.0172,2773.6194,4500.0,604.24963
731,1221.7593,2596.8213,4500.0,472.55682
732,1404.7543,2680.601,4500.0,469.7459
733,1702.0197,2158.1077,3526.5854,277.14148
734,1704.0859,2753.375,3975.9397,349.93622
735,1412.536,3058.5334,4500.0,337.11877
736,1071.4286,2637.4136,4500.0,432.6302
737,1303.6149,2773.3435,4500.0,545.2438
738,1277.3724,2397.4648,4135.928,401.22766
739,1193.7312,2744.0127,4500.0,492.50818
740,1261.2552,2634.8364,4500.0,583.12885
741,1880.6401,2635.3123,4048.5652,399.2668
742,1142.5168,2782.7307,4500.0,442.3781
743,1071.4286,2747.254,4500.0,586.6777
744,1572.1727,2377.1082,3886.6536,425.32303
745,1071.4286,2276.066,4500.0,602.8912
746,1129.9468,2504.9731,4449.2886,357.34012
747,1071.4286,2378.7058,4500.0,513.137
748,1598.927,2546.1038,3853.4219,364.91684
749,1650.9406,2501.596,3804.2778,355.79764
750,1201.2341,2806.8367,4500.0,527.26263
751,1256.576,2401.123,4500.0,510.24347
752,1347.8303,2642.9504,4500.0,503.05505
753,1128.4972,2274.2368,4376.519,482.13144
754,1182.516,2238.1504,3719.9434,371.8848
755,1286.419,2718.388,4500.0,521.71606
756,1390.3883,2584.6853,4500.0,437.8559
757,1462.3597,2753.4124,4113.6636,326.30942
758,1314.3997,2812.105,4500.0,528.9921
759,1071.4286,2618.9905,4500.0,619.2668
760,1175.1912,2538.1606,4438.7173,504.68506
761,1350.0695,2755.5732,4500.0,496.58667
762,1071.4286,2308.7744,4023.8176,400.74063
763,1115.388,2416.953,3968.4114,387.03748
764,1402.402,2742.1384,4500.0,526.4158
765,1071.4286,2444.245,4500.0,554.9714
766,1263.9048,2454.4045,4500.0,523.03357
767,1071.4286,2574.6587,4500.0,627.6696
768,1442.6947,3104.8276,4500.0,523.16003
769,1071.4286,2205.6394,4500.0,628.4093
770,1310.1156,2773.381,4249.8716,324.5118
771,1473.9497,2611.4,3835.0293,343.827
772,1071.4286,2474.9282,4500.0,567.0954
773,1370.8489,2684.5332,4500.0,426.02435
774,1304.1107,2407.0684,4500.0,413.14804
775,1071.4286,2043.3667,4366.7505,521.17505
776,1401.2595,2314.975,3917.6123,329.85974
777,1665.9454,2822.2578,4490.65,457.13913
778,1071.4286,1922.1064,4407.4185,340.97217
779,1071.4286,2411.9492,4134.7734,527.72675
780,1071.4286,2638.2715,4500.0,582.4281
781,1276.0,2222.3757,4273.967,438.64178
782,1094.9332,2637.124,4339.6807,488.3727
783,1135.315,2383.365,4500.0,500.7185
784,1146.891,2734.9692,4500.0,436.91946
785,1341.5079,2759.607,4500.0,666.0556
786,1256.1808,2500.3914,4500.0,518.9368
787,1071.4286,2099.567,3860.4028,381.61765
788,1118.8168,2391.8518,4437.275,358.73575
789,1071.4286,2466.4304,4500.0,495.9423
790,1468.1295,2881.0322,4500.0,468.7835
791,1071.4286,2297.0422,4121.072,518.6014
792,1229.8822,2694.3406,4500.0,486.68802
793,1303.4332,2901.582,4500.0,483.97046
794,1071.4286,2562.0847,4500.0,501.43283
795,1293.0715,2740.4988,4500.0,633.1561
796,1202.2764,2903.2012,4500.0,577.20447
797,1630.9437,2622.3508,3898.5881,244.97499
798,1165.8011,2439.7932,4500.0,447.59686
799,1143.5917,2398.0938,4500.0,468.79068
800,1071.4286,2471.898,4500.0,549.49994
801,1287.2362,2320.4092,4500.0,507.11768
802,1071.4286,2546.282,4500.0,640.11676
803,1071.4286,2566.004,4414.6055,356.76578
804,1445.6532,2424.0955,4479.643,463.93616
805,1071.4286,2535.0916,4500.0,505.1727
806,1071.4286,2542.478,4500.0,547.29706
807,1301.4132,2803.5835,4371.607,435.5207
808,1546.5876,2261.3389,3669.5024,270.45154
809,1434.932,2793.2363,4500.0,447.42432
810,2141.356,2648.2322,3810.319,217.58928
811,1669.5536,2563.6733,4352.9917,425.37527
812,2043.3435,3085.8103,4500.0,367.91983
813,1140.2322,2329.3716,4199.0347,423.86118
814,1412.404,2295.9985,4500.0,421.4445
815,1649.5577,3073.8394,4500.0,495.72794
816,1071.4286,2422.4795,4486.848,633.6419
817,1394.6757,2381.2634,4211.7812,433.51886
818,1276.9703,2558.346,4500.0,608.5305
819,1071.4286,2246.6716,4500.0,552.795
820,1183.9783,2530.1921,4500.0,606.78485
821,1071.4286,2627.3203,4500.0,466.14328
822,1379.5831,2309.6853,4071.5552,402.09488
823,1286.945,1937.5265,3525.3657,318.46542
824,1436.806,2498.17,4500.0,421.807
825,1348.8865,2766.3833,4500.0,492.51898
826,1263.2855,2463.295,4125.636,482.4562
827,1071.4286,2504.9478,4500.0,655.7985
828,1071.4286,1928.8379,4057.1257,369.1265
829,1071.4286,2622.528,4500.0,635.5963
830,1663.1473,3017.0366,4500.0,481.00516
831,1725.4183,2948.0303,4446.2524,417.62396
832,1071.4286,2063.0745,4500.0,405.06757
833,2127.3616,2983.931,4239.118,301.7862
834,1576.1969,2695.332,4418.9146,423.20044
835,1071.4286,2531.1335,4500.0,548.42865
836,1071.4286,2398.4639,3866.3755,417.63202
837,1071.4286,2905.4866,4500.0,526.7335
838,1071.4286,2850.1353,4500.0,605.1939
839,1171.9404,2813.139,4109.2837,447.2731
840,1098.4884,2698.5781,4500.0,572.45984
841,1071.4286,2419.4143,4500.0,439.03143
842,1071.4286,2495.0103,4500.0,668.0605
843,1254.0935,2483.4465,4394.674,470.16537
844,1071.4286,2675.666,4500.0,662.9263
845,1225.1437,2583.5808,4171.578,446.31662
846,1071.4286,2759.8926,4500.0,575.2553
847,1113.6559,2241.1301,4500.0,477.56525
848,1301.6678,2038.9115,3717.9502,295.57303
849,1071.4286,2550.6143,4500.0,418.71893
850,1436.932,2432.2732,4500.0,385.301
851,1071.4286,1953.1375,4049.042,402.0358
852,1071.4286,2426.341,4500.0,608.43134
853,1298.8398,2662.9233,4500.0,560.828
854,1179.6068,2476.701,4139.269,557.01904
855,1733.7878,2740.4424,4362.898,452.56668
856,1221.2485,2647.898,4500.0,627.2414
857,1116.7432,2780.9744,4500.0,480.50214
858,1422.8198,2636.2468,4500.0,497.44446
859,1181.4097,2283.6355,3925.486,472.65546
860,1244.6444,2625.6375,4500.0,559.5715
861,1390.7964,2348.3628,4332.406,372.04166
862,1071.4286,1993.7898,4500.0,567.3539
863,1138.6056,2937.3906,4500.0,691.6057
864,1071.4286,2280.8503,4500.0,639.94763
865,1942.2887,2991.5735,4500.0,364.67438
866,1352.5872,2394.5667,4500.0,543.323
867,1071.4286,2194.3364,4500.0,474.29053
868,1690.2974,2343.1917,4211.0405,263.43323
869,1071.4286,2619.486,4500.0,554.9982
870,1071.4286,2282.1187,3968.1023,468.03354
871,1078.5529,2217.854,4410.7397,469.99878
872,1071.4286,2558.7322,4500.0,386.41483
873,1237.2349,2654.0503,4347.167,362.76944
874,1756.9169,2940.7979,4500.0,401.25363
875,1732.5067,2979.7786,4500.0,462.56656
876,2013.8318,2578.1697,3805.8447,243.33127
877,1071.4286,2343.924,4500.0,436.34595
878,1266.495,2553.9414,4214.4414,395.29883
879,1071.4286,2333.154,4215.3486,442.3666
880,1262.9808,2384.7886,4160.8467,352.48834
881,1071.4286,2474.7156,4500.0,589.3082
882,1342.4696,2629.8257,4500.0,500.99997
883,2084.6025,2660.3984,3790.5215,227.44232
884,1628.6544,2673.4624,4337.647,519.1351
885,1269.4677,2447.2297,4500.0,519.392
886,1071.4286,2322.6145,3808.504,499.44516
887,1411.1122,2826.7153,4500.0,435.91013
888,1078.4196,2880.887,4472.473,398.73322
889,1908.5057,2430.7488,3813.4624,290.38104
890,1189.6306,3123.7122,4500.0,719.39703
891,1763.6709,2120.4233,3437.9775,246.59814
892,1612.4261,2579.6519,3996.2126,353.50244
893,1142.8896,2584.9387,4500.0,715.4707
894,1351.3444,3043.525,4500.0,646.9958
895,1071.4286,2428.572,4500.0,537.8236
896,1071.4286,2192.0564,3959.2825,601.3206
897,1071.4286,2315.9019,4500.0,654.3894
898,1071.4286,2898.1702,4500.0,693.0279
899,1323.4496,2577.694,3752.401,341.62527
900,1526.2844,2521.207,4500.0,454.60336
901,1252.0138,2657.4082,4500.0,395.01938
902,1202.585,2129.8381,4207.437,405.11795
903,1256.551,2467.545,4500.0,491.1896
904,1379.9427,1990.8403,3472.205,275.60748
905,1292.9487,2268.251,4500.0,498.14313
906,1115.7305,2463.2852,4096.71,430.92087
907,1940.802,2498.0022,3686.3005,245.19656
908,1105.8014,2055.178,3955.1804,409.28244
909,1182.4489,2523.0789,4500.0,456.45685
910,1392.9508,2892.8945,4500.0,583.6131
911,1165.038,2249.351,4500.0,483.6942
912,1479.5881,2621.1907,4500.0,428.2761
913,1460.7957,2329.0383,3766.791,367.12833
914,1719.5784,2476.414,3677.2705,337.1056
915,1093.5597,3195.7144,4500.0,648.8264
916,1435.5372,2599.6033,4357.164,398.75162
917,1071.4286,2658.013,4500.0,481.4523
918,1283.257,2453.518,4427.555,476.31616
919,1071.4286,2609.531,4500.0,462.31186
920,1216.6399,2091.704,3387.1606,326.9958
921,1117.0369,2412.8127,4418.368,434.4794
922,1180.6328,2560.1902,4500.0,631.4665
923,1071.4286,2467.8667,4500.0,668.17535
924,1071.4286,2529.8396,4500.0,545.6066
925,1481.5133,2533.6157,4500.0,429.45062
926,1071.4286,2578.824,4500.0,570.95624
927,1363.4594,2346.6062,4500.0,502.19455
928,1071.4286,2643.2551,4500.0,499.57617
929,1428.7871,2418.845,4500.0,662.11005
930,1386.1129,2607.5725,4500.0,374.82492
931,1837.7881,3073.0269,4500.0,475.21896
932,1630.3086,2855.6426,4500.0,371.6144
933,1071.4286,2690.3313,4500.0,582.4336
934,1071.4286,2044.8337,4451.977,506.65018
935,1071.4286,2452.2727,4500.0,611.3914
936,1071.4286,2635.6013,4500.0,641.4367
937,1071.4286,2374.5864,4148.98,413.68063
938,1233.9612,2591.9224,4500.0,569.0096
939,1392.528,2523.6504,4500.0,618.03394
940,1474.8687,2538.9568,4167.365,418.19882
941,1071.4286,2176.3606,4500.0,395.4621
942,1071.4286,2636.9788,4500.0,620.1093
943,1900.4186,2625.5264,3758.499,258.41275
944,1538.7452,2787.5925,4500.0,565.8713
945,1656.1439,3041.2646,4383.77,421.4385
946,1071.4286,2312.7866,4500.0,516.62115
947,1528.7655,2547.3389,4392.9224,440.4984
948,1071.4286,2333.5317,4327.2134,381.70026
949,1071.4286,2565.8933,4500.0,660.26685
950,1071.4286,2369.2996,4500.0,570.70044
951,1071.4286,2425.2031,4500.0,580.1987
952,1071.4286,2325.3254,4105.1216,455.53137
953,1158.0962,2546.1892,4500.0,559.7421
954,1071.4286,1972.6409,3756.8396,370.76788
955,1077.5188,2556.5125,4500.0,522.838
956,1091.7521,2516.7903,4500.0,459.02573
957,1071.4286,1864.6112,3807.7976,438.83176
958,1071.4286,2717.4587,4492.5537,603.45325
959,1214.6185,2984.7805,4500.0,514.9606
960,1167.752,2384.8745,4500.0,495.10327
961,1071.4286,2622.743,4500.0,783.9326
962,1602.4718,2586.2117,4500.0,494.8318
963,1612.007,2163.304,3518.3884,280.17587
964,1071.4286,2215.5325,4050.42,457.8648
965,1277.9183,2663.103,4500.0,503.92838
966,1726.5791,2688.7822,4162.105,435.15015
967,1214.1005,2545.9084,4500.0,467.19354
968,1243.3359,1986.4467,3879.8315,334.88074
969,1210.664,2616.4612,4500.0,474.32468
970,1535.8849,2919.4768,4500.0,459.53656
971,1249.7332,2561.3477,4500.0,499.957
972,1180.1755,2255.835,4444.734,401.9002
973,1443.9152,2687.3691,4500.0,496.6293
974,1569.2286,2787.4756,4500.0,414.02902
975,1138.4906,2328.2188,3773.745,617.3794
976,1522.6665,2764.346,4500.0,464.3523
977,1071.4286,2288.63,4500.0,471.41318
978,1071.4286,2785.4604,4500.0,629.3834
979,1587.8573,2564.4246,4044.1104,397.8741
980,1466.4417,2609.0046,4500.0,622.7295
981,1722.3625,2584.8965,4500.0,516.53217
982,1071.4286,2486.1152,4500.0,611.0399
983,1071.4286,2160.9104,4325.0005,476.311
984,1071.4286,2470.4075,4103.6587,504.80106
985,1071.4286,2711.2039,4500.0,390.83615
986,1255.1157,2647.8186,4500.0,469.3937
987,1071.4286,2615.4114,4500.0,509.1752
988,1437.4684,2712.018,4500.0,504.40524
989,2216.5176,2714.266,3838.7153,227.6185
990,1255.7231,2764.4792,4500.0,523.1675
991,1071.4286,2242.0579,4500.0,614.6154
992,1071.4286,2384.8108,4500.0,564.9922
993,2261.268,2923.8262,3870.4253,264.31775
994,1071.4286,2445.0005,4252.4326,477.62036
995,1391.4286,2546.5269,3935.7104,362.19165
996,1071.4286,2110.2554,4027.3464,464.29868
997,1088.5801,2497.4783,4500.0,554.563
998,1311.698,2701.0872,4500.0,461.15613
999,1637.5117,2002.0398,3415.219,258.23965
1000,1071.4286,2817.427,4500.0,440.97708
1001,1324.4799,2086.17,4210.992,401.44067
1002,2183.7817,2280.8013,3393.1858,214.16286
1003,1083.7781,2167.0137,3944.247,408.3158
1004,1311.2977,2530.834,4436.454,492.4917
1005,1100.8832,2411.7935,4112.391,467.815
1006,1714.182,2621.5823,3867.441,317.46112
1007,1528.4032,2890.668,4500.0,432.15903
1008,1071.4286,2494.8252,4210.2007,586.72504
1009,1398.3707,2859.1226,4500.0,538.9767
1010,1235.6288,1953.1776,3705.6875,325.0559
1011,1426.9167,2741.8086,4500.0,466.34457
1012,1264.5243,2282.4165,3957.0918,402.0701
1013,1071.4286,2445.9355,4500.0,543.8729
1014,1246.0004,2316.9822,4008.5605,384.3192
1015,1071.4286,2529.0752,4500.0,719.1956
1016,1071.4286,2315.1406,4500.0,432.7417
1017,1071.4286,2609.4197,3990.2393,432.5945
1018,1451.5125,2375.4302,4394.0547,471.57623
1019,1827.1473,2780.1155,4367.6016,297.21527
1020,1141.0758,1945.3787,3701.086,350.54633
1021,1071.4286,2468.9268,4500.0,452.5883
1022,1604.3203,2694.3452,4161.662,367.3887
1023,1235.7013,2218.6562,3706.4758,422.9968
1024,1159.9545,2198.538,3854.7869,430.19083
1025,1765.7836,2568.144,4271.086,333.66916
1026,1145.2865,2365.8474,4500.0,449.05896
1027,1193.5292,2756.9927,4500.0,628.6479
1028,1071.4286,2423.2058,4047.7722,429.4391
1029,1152.5588,2726.3672,4500.0,545.8011
1030,1206.3127,2796.6653,4500.0,522.90765
1031,1071.4286,2535.4172,4500.0,559.77606
1032,1169.4949,2419.2593,4500.0,555.2663
1033,1071.4286,2514.9863,4500.0,561.3802
1034,1122.9038,2488.0278,4500.0,454.20926
1035,1127.6824,2144.0874,3784.4436,408.55643
1036,1195.3228,2516.3235,4023.4177,352.45218
1037,1438.7778,2851.405,4500.0,452.10815
1038,1071.4286,2008.6371,4500.0,512.37067
1039,1114.7802,2700.1343,4500.0,667.03937
1040,1071.4286,2619.5984,4500.0,526.85406
1041,1829.3717,2832.266,4331.891,307.82715
1042,1546.0067,2595.8794,4234.1865,395.52008
1043,1071.4286,2588.517,4500.0,579.8949
1044,1174.6628,2849.547,4500.0,484.75162
1045,1336.587,2320.5984,3829.135,379.33026
1046,1071.4286,2046.0144,4500.0,699.7897
1047,1135.2894,2485.5774,4500.0,513.48444
1048,1071.4286,2593.7163,4500.0,651.1474
1049,1326.0686,2507.9146,4179.2715,422.4807
1050,1096.4843,2792.7249,4500.0,495.2157
1051,1192.5891,2421.0398,4216.8223,414.01007
1052,1071.4286,1949.2358,4099.368,431.49026
1053,1181.144,2429.9165,4410.6377,487.50104
1054,1095.0361,2435.1191,4500.0,476.90488
1055,1071.4286,2571.9531,4500.0,561.4281
1056,1318.1333,2587.806,4262.084,419.0352
1057,1071.4286,2016.4788,4500.0,535.477
1058,1304.1005,2725.1729,4112.7134,496.04605
1059,1148.2739,2381.843,4500.0,508.0546
1060,1071.4286,2330.606,4434.958,443.15765
1061,1762.2559,2579.4172,4500.0,431.64572
1062,1071.4286,2422.0098,4500.0,560.482
1063,1247.1671,2335.3323,3607.292,456.69608
1064,1119.848,1974.9816,4201.0596,423.41205
1065,1451.7695,2377.4587,4029.6797,338.72076
1066,1071.4286,2435.0764,4435.697,471.40073
1067,1071.4286,2567.5168,4500.0,654.3253
1068,1196.2343,2347.9956,4296.6333,454.87357
1069,1074.3699,2951.003,4500.0,659.72705
1070,1162.086,2497.8562,4500.0,505.20984
1071,1071.4286,2714.8394,4500.0,504.5392
1072,1428.8977,2692.2927,4500.0,530.94446
1073,1298.5378,2781.3364,4500.0,524.19183
1074,1449.6908,2715.3743,4139.439,447.97467
1075,1306.2562,2573.914,4275.847,443.7908
1076,1123.7878,2400.7554,4500.0,514.6687
1077,1071.4286,2625.3538,4500.0,676.4527
1078,1468.6666,2546.7095,4068.6052,384.12323
1079,1113.2655,2435.0376,4500.0,668.8945
1080,1071.4286,2616.7969,4500.0,604.4103
1081,1673.591,3077.3516,4500.0,544.3977
1082,1396.5813,2606.233,4500.0,487.1024
1083,1071.4286,2954.3083,4500.0,739.1291
1084,1071.4286,2452.7136,4500.0,521.4056
1085,1217.8517,2649.94,4500.0,388.19724
1086,1138.3591,2444.884,4500.0,593.9019
1087,1330.9017,2193.3008,3558.8313,284.04004
1088,1071.4286,2831.0767,4500.0,595.92706
1089,1837.8083,1933.743,3214.1663,247.72067
1090,1587.418,2709.4675,4458.63,571.96875
